Zip_Code,State,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
29526,SC,,,118453,121919,135025,156952,179554,181976,163602,145686,135633,129613,140367,149112,155932,165108,170664,179211,187964,197175,214241,260272,305343,306182,307752,302838
29527,SC,,,88485,93614,100080,117983,130618,134856,125225,114227,102361,96845,108569,116953,124035,131284,137549,145089,154795,161646,179284,221945,263394,263484,264694,257670
29530,SC,,,,,,,,,,,,,,77535,77977,82317,89337,85819,93067,98250,112201,122123,139562,136397,139207,145626
29532,SC,,,,,,,,,,,,101929,99256,104278,102974,103567,107645,102237,106804,112058,118674,138027,143643,147580,146858,144747
29536,SC,,,,,,,,,,130790,127132,120379,113697,115016,113818,111229,126319,131494,130745,129163,148778,150960,138937,121689,120813,110201
29540,SC,,,,,,,,,,,,88910,86666,90198,94158,91478,95762,91825,97874,104014,112889,132473,136006,141309,143441,140806
29541,SC,,,,,,104179,117052,118218,107652,108490,105574,106681,110026,112926,116228,122745,124744,126923,129138,137425,150059,167338,188239,193920,200500,205859
29544,SC,,,82432,78189,101825,120579,139611,137906,126869,115042,105412,106288,117466,123857,126073,131162,138408,144766,155087,162286,189701,231530,270580,278749,282926,274138
29545,SC,,,62415,55860,78773,89127,105958,96754,92521,93161,86285,80536,77413,83517,90334,93559,97645,102196,110726,113819,134433,160519,182826,191360,192569,182728
29546,SC,,,,,,,,,,,,,,,,,,,74640,84929,106744,103840,101944,112123,116918,106965
29547,SC,,,,,,,,,,,,,,,,,,,,,,,,104726,104524,95450
29550,SC,83616,88498,95176,98314,104155,112418,119782,124734,119180,118678,120238,109967,110134,119228,122875,117395,122314,120851,128398,131368,139324,161534,168809,173511,176834,173757
29554,SC,,,,87738,84156,66824,78740,80643,78371,74759,72001,63244,61165,67022,67784,74161,77803,74870,79700,85864,96312,110034,118639,122709,129572,118342
29555,SC,,,,,,57442,64526,68994,65381,75098,72820,72669,75310,74614,74872,82410,84990,84049,89957,91536,103500,116366,130754,132394,133815,137780
29556,SC,,,,,,,,,,70697,68343,66745,62498,69628,72785,74893,71473,72074,75406,78532,86594,97473,105142,103365,113625,103281
29560,SC,71536,73994,69972,76413,75115,79422,86667,83161,80587,74926,71361,70639,71364,71524,71735,76126,76785,75978,83173,89264,101282,109242,122518,122999,125415,122544
29563,SC,,,,,,,,,,,,,,,,,,,,,,,,146983,155523,159736
29564,SC,,,,,,,,,,,,,,,,,,,66236,67824,81750,87400,92755,91419,90892,84561
29565,SC,,,,,,,,,,161332,153750,133142,131954,126860,140018,135123,144209,141726,132128,131372,150582,149682,141544,127375,128372,123265
29566,SC,,,142769,146763,161450,190113,219202,212299,190471,170423,161469,160619,172545,181325,188324,196212,204507,212678,222528,231437,251386,311496,358186,361284,358166,348910
29568,SC,,,115674,120818,135349,157941,175949,176712,159124,141563,133989,132460,146154,156681,164247,172595,177035,183381,191928,199921,216036,264344,310335,308505,302872,292028
29569,SC,,77582,80802,83841,100963,111399,133689,127785,118439,112690,107115,98741,101922,108211,113316,122434,127972,131746,141266,148764,166516,204862,239519,246883,256226,247068
29570,SC,,,,,,,,,,,,,,,,,,,,,,,167674,126935,127578,106653
29571,SC,,,,,,,,,,,,,99859,92676,86639,86216,88096,81599,84942,90254,107366,117108,127036,127547,140129,126041
29572,SC,,237242,239957,255074,292779,367676,445287,415723,360844,301930,268632,260581,277788,296608,302453,307325,314448,327587,341984,349477,385378,468164,543289,559339,567615,553833
29574,SC,,,,,,,,,,,,,108296,94313,88624,83423,88069,86463,88624,91908,104776,103760,104953,113747,125676,119142
29575,SC,,,166100,172189,191119,238833,275900,261104,235113,205688,188193,183846,194601,203872,213212,222058,229003,241924,252202,260725,282216,345295,404982,413341,420034,410201
29576,SC,,163649,168213,175928,194379,233132,268707,270696,248489,221288,205968,198049,207325,218242,226890,238839,245761,255423,266699,276563,298656,362898,421145,432898,442346,437476
29577,SC,,178983,180387,189767,209476,248101,286646,275390,241853,208272,186806,178116,194193,205261,213904,222527,230421,240142,252265,258146,283074,336335,393073,397499,400709,393049
29579,SC,,168659,170480,176604,191342,222932,254340,248393,222155,194354,181087,176000,191848,207502,217735,227758,236240,244926,254628,264190,280521,346988,401586,392689,390068,381735
29580,SC,,,,,,,,,,72923,73469,69113,63824,71100,72258,76072,79010,76046,80721,85659,93825,103803,113193,111836,122287,117120
29581,SC,,,67606,61798,76988,84983,98159,104477,101310,95678,87533,84461,83435,85420,89087,89174,95104,94482,95740,98603,121293,144753,159917,167642,176311,165387
29582,SC,,,185788,198893,229322,305073,354699,332177,292080,253917,223906,224023,233680,244946,254949,261674,266973,276280,288461,300298,328719,411223,479492,493800,497423,481818
29583,SC,,,,,,57503,54336,71927,70934,74744,71946,71948,74155,76047,75438,81995,82836,83630,88326,94402,109974,120841,138623,134742,138526,141190
29584,SC,,,,,,,,,,,,,,,,,,,,,,,,,143822,131113
29585,SC,,,,,,,,,,,,,276801,289590,296030,303377,317023,329436,344600,353238,379510,455242,524792,558472,580435,582838
29588,SC,,130774,132859,137626,150170,174942,200600,194839,176518,153624,146764,141295,152969,164413,173998,183054,190536,199008,208817,218054,237300,290523,339975,337538,337268,331544
29590,SC,,,,,,,,,,91116,87757,86525,71226,75704,78856,85740,82573,78450,81470,82004,96621,106916,104971,106553,111055,104155
29591,SC,,,,,,,,,,,,,,72599,74723,78850,81595,78985,89470,96981,107803,116299,132877,127040,129787,130885
29593,SC,,,,,,,,,,,,,,,,,,,86453,85665,92914,115171,121091,116877,109044,94887
29596,SC,,,,,,,,,,,,,,,,,,,,,,,173280,133336,127503,100504
29601,SC,,,178030,182493,190442,194232,211355,219835,216548,200987,200568,194573,204978,222114,240190,271769,294230,326922,356294,360302,394136,449937,490315,504522,520436,512316
29605,SC,,,127380,128247,129961,137043,142140,144453,139315,131860,128316,124624,123506,130305,132770,146847,154470,169697,184763,193290,215622,240420,275345,281198,286081,289801
29607,SC,,,146064,150178,151771,156860,165863,171109,170449,166549,163574,160449,163173,171338,178362,192894,207760,224857,239720,246290,265550,298776,343163,356469,364167,369873
29609,SC,,,123789,125075,128671,135153,141572,148197,148890,143445,143614,138674,142369,150595,159012,174311,189255,203422,217846,223492,246971,274034,314016,323888,334857,340527
29611,SC,78018,76121,78072,79684,80020,79241,84412,82569,78883,73871,72231,66585,61469,62113,67615,78428,86339,97724,115828,124127,145053,156118,183485,194028,203616,201585
29615,SC,,,177667,181840,186331,191554,201393,209137,208912,201729,197671,196646,196299,204179,212295,228675,240219,252748,267359,276298,299675,338536,389856,401256,421214,435371
29617,SC,,,109378,108974,111508,117123,124599,124464,120465,112661,113927,103736,104446,107022,111818,120322,131780,143412,157091,167177,185665,205817,240192,247606,254458,258336
29620,SC,57609,61323,64840,67759,72289,78578,84384,87462,87938,80401,79574,75306,83621,90459,97124,117162,122272,118767,133115,136671,153094,181425,200393,210760,218100,209771
29621,SC,136276,135815,141958,141950,149605,155649,163986,168682,166859,160120,158661,154621,150434,156259,161091,169087,176569,182143,190270,196003,215710,254152,282486,300447,312995,315578
29624,SC,34766,37654,37545,38909,43118,39045,45556,44580,48449,46412,47343,53660,48756,48343,48415,52636,58147,57029,63330,68705,86604,106750,121407,137819,147395,141192
29625,SC,85810,88148,94360,95801,99405,103824,109808,113690,115993,111604,112004,107984,106826,110771,115716,123099,128674,134431,143606,149187,167428,200118,225687,248856,258434,262404
29626,SC,95526,93205,90236,98821,104746,109247,112711,119420,120909,118678,116781,107139,105463,111638,116741,125883,134589,140374,150535,154293,173120,206676,232481,253343,264621,262974
29627,SC,72383,74098,73587,79994,82845,86559,93549,94768,97229,96910,96234,92067,91962,97150,101655,110277,116907,119757,132826,137371,158588,182447,205279,235540,249068,251141
29628,SC,50428,50297,52086,52594,54972,55069,58748,58735,58695,53578,50441,49734,48767,55066,58389,67479,66478,63678,68645,72629,83401,113065,115180,110378,118670,106440
29630,SC,96027,101571,103861,106945,108719,111998,123601,120448,131115,126131,124388,120724,122302,122698,127830,138459,144920,158041,168121,174579,192798,217618,255924,269111,287247,294459
29631,SC,136297,141069,147077,155048,160138,165002,181586,178470,194365,186367,182271,177736,177137,185930,190746,203201,210438,228960,240260,256315,279135,316930,362171,379878,398149,407898
29635,SC,110998,115016,118972,129710,121243,131046,149221,148410,152930,144608,153608,148009,150862,158372,167686,176291,183911,191356,203706,212219,230901,227880,245751,229315,228314,205215
29638,SC,56063,64967,69601,73371,77159,81769,89350,91325,90930,87142,85318,81966,80728,87458,92048,115067,114700,110227,118000,124470,146751,172754,195130,193196,197071,183675
29639,SC,62825,71580,84297,93344,100382,110953,120724,124692,125233,116918,109999,107936,109870,115444,118635,139812,143507,140303,155832,166046,190673,231933,245247,262271,272279,270214
29640,SC,101842,107466,109227,111662,113282,119356,127357,125837,119555,113181,111930,108810,109169,108861,112707,121695,130104,142721,152739,164554,184975,211839,250866,259959,270161,275150
29642,SC,157143,162004,163085,165736,170730,175654,185976,184509,177572,171556,168716,163149,164309,168574,173657,183049,190363,201723,210627,220892,241759,282829,322853,333898,340582,346387
29643,SC,128764,127483,125094,126691,150108,153538,178602,216059,217892,189897,174259,158568,161016,160565,163546,168135,177094,181639,189512,203010,231489,280217,303299,321456,340772,341313
29644,SC,122055,125319,126871,130238,134760,137759,144494,150905,147244,145180,142346,135275,134357,143675,150306,165045,174282,184487,196280,207750,227786,258684,297153,299595,302107,300304
29645,SC,117839,121340,125835,127792,130779,135470,139790,149522,143374,133629,129285,119455,121592,135410,147071,166639,179950,184837,197041,213315,242587,239594,264259,239156,227199,198237
29646,SC,,,,,,,,,,,,,,,,,88875,88268,89798,103323,115245,123208,139441,140968,144901,137893
29649,SC,,,,,,,,,,,,,,,,,134716,139161,144270,156761,171051,195216,214053,220966,224451,225058
29650,SC,,,165538,169564,173508,178537,187498,193678,192101,185022,182323,179399,178518,187644,193433,204130,214593,224611,234969,243271,261940,299317,346686,353427,362146,366418
29651,SC,,,137792,139286,143594,148446,157515,159739,159878,157290,152525,145479,148810,154655,160043,170395,181046,192936,203853,215284,234906,272012,315902,321502,327833,333190
29653,SC,,,,,,,,,,,,,,,,,,,100283,115886,126209,137064,146265,149031,148296,132689
29654,SC,64139,63468,59280,68786,80176,77913,83680,87518,89059,87211,86960,86537,88654,92595,93441,105904,111695,113258,122420,129080,150444,173037,189828,204435,215122,210944
29655,SC,80800,84014,89715,110184,110949,109432,112924,117445,114618,105280,106948,98455,96443,99815,103114,117909,125006,126902,134015,140443,161395,195354,208767,221842,224992,212477
29657,SC,94188,96724,98790,100868,97137,104388,114926,111881,106775,103135,101351,98615,99526,99272,104665,112571,122044,131110,139153,150771,167707,189932,224365,235347,251843,257732
29658,SC,,,,,,,,,,,,,,,,,,,,,,,224629,228323,251777,251186
29661,SC,,,98527,96166,88378,93796,107492,109226,110096,106627,97028,98248,98851,102950,107630,115407,121655,133978,147041,158228,180768,186409,211122,207490,218183,217524
29662,SC,,,125418,126706,127234,131967,137694,141749,140087,136763,134241,130817,131414,136456,140352,147966,156875,169293,179850,190045,208694,237058,277459,285632,288661,290325
29664,SC,,,,,,,,,,,,,112310,110601,111997,119797,125503,126969,130628,138866,162920,193386,219058,232466,247065,253215
29666,SC,,,,,,,,,,,,,,,,,101812,98427,102293,114920,127572,135947,151907,155236,160551,158948
29667,SC,,,,,,,,,,,,98380,99378,93022,97993,105008,117963,131431,134821,144920,160883,179435,207721,211544,216614,219519
29669,SC,100810,107222,102280,109487,110143,117693,122754,122203,117364,112884,112594,101450,103935,110517,116176,126271,133296,141214,154400,165105,188646,208861,237920,246790,258093,259285
29670,SC,81299,76484,81931,93327,98906,103681,109996,114645,127831,124085,127604,118513,120809,125074,128667,139205,147836,152527,163049,170442,189401,224997,251886,272867,278058,281707
29671,SC,89540,93987,99684,102308,101463,106279,115224,113521,120644,113928,113505,110462,109693,108184,110521,120811,128174,139527,148259,159592,178079,202809,238443,250421,268527,273513
29672,SC,,,,,,,,,,,265777,246205,255778,256719,261701,273546,276862,286321,301909,317992,364344,439637,492056,515314,542346,543146
29673,SC,126117,128287,132475,135769,137534,142274,152170,154183,147804,137337,140234,132810,133874,141159,144205,155581,164747,171903,183402,191302,210472,239109,269234,286083,290492,294711
29676,SC,,,,,,,,,,,,254855,261509,257830,259320,261696,262410,272708,284729,305219,357222,450225,517747,546199,571333,565290
29678,SC,,,,,,,,,,,131089,120483,116173,116463,116849,123579,128415,134754,143205,151217,169402,194275,223313,230432,240091,242757
29680,SC,,,150641,153013,155188,159171,167361,172086,171993,167757,164827,161017,163219,169862,174941,183776,193098,204403,216355,225059,241138,285131,329203,333073,334474,337345
29681,SC,,,176227,179526,182759,189287,199158,205063,204667,199825,194728,191746,194764,204448,210052,220586,228915,239883,250253,258472,276149,326067,375665,382066,389200,396825
29682,SC,145185,156327,159796,166054,168084,171399,186972,181705,199149,184579,182928,177057,181297,183197,186986,202107,212698,226674,240073,253716,290125,329801,382025,393582,428735,433778
29683,SC,,,,,,,,,,,,,,,,,79658,95560,106473,106673,125643,129350,156126,158560,164184,167551
29684,SC,127528,126711,112647,123707,133342,133661,136707,135811,130163,113619,111493,103069,102756,110985,110685,121188,131049,129270,136166,141504,162674,194954,219535,241654,245630,235694
29685,SC,357505,385292,413642,442809,436991,470744,519271,540624,539489,459247,467703,443063,454033,477210,469200,503607,494216,526619,559937,570678,644175,799137,959471,1060987,1192377,1268703
29686,SC,,,,,,,,,,,,,,,143790,151271,158165,161134,169077,183266,214303,248852,278132,297335,317560,319271
29687,SC,,,122284,124708,127326,132234,137092,140312,139297,135963,133665,130443,133957,138243,143521,154046,164690,175887,187986,196923,216674,244086,284148,295659,302671,306524
29689,SC,138304,129826,133626,149392,158359,167190,181774,195932,198635,198475,172203,157936,173262,175517,175887,185988,192661,197167,205976,213828,242497,298442,339275,380314,393718,391507
29690,SC,,,138349,134397,133647,141334,146001,152555,147001,146474,146743,140264,143886,147001,155093,167078,178916,192634,209323,221906,248455,271702,309183,318025,331709,337491
29691,SC,,,,,,,,,,,110937,98986,99713,98369,98694,106083,109036,112815,119756,131641,154239,173722,196321,201986,217921,223944
29692,SC,,,,70205,73669,70539,78308,80372,77279,83886,80747,78220,74963,79287,85327,94329,98991,97361,98136,114698,131023,129250,144842,145932,149840,137671
29693,SC,,,,,,,,,,,127702,112997,110215,109986,108718,113270,116701,121867,127070,134533,156568,177984,196871,202443,212695,211467
29696,SC,,,,,,,,,,,167227,151133,152601,149250,151605,161569,164792,167075,174380,187363,218040,254239,285921,302776,318903,327582
29697,SC,105319,104135,101193,106828,107782,118888,123852,130612,131051,126524,131136,126872,112665,116675,121608,128151,136698,140211,153210,159161,178557,212105,240211,263380,269848,270537
29702,SC,,,,,,,,,,97270,94358,85203,96464,112867,119638,130686,138558,130810,141539,153804,176805,197361,194831,176346,173339,152749
29704,SC,,,104279,115601,116676,119830,128743,134040,137306,128127,122046,119432,126491,135263,144854,158464,171952,178630,181505,197107,245758,283428,310636,320476,329822,319850
29706,SC,73051,77508,80892,81858,85049,92790,99467,102560,102666,97166,90139,80909,74240,84078,86869,91895,96958,107389,113981,110024,133036,168941,181658,188137,194979,188656
